ID,Name,Mg,Ni,Cu,Ce,La,Nd,Pr,Sm,Y,Ag,Al,Ca,Co,Fe,In,Li,Mn,Nb,Ti,V,Zn,Cr,Pd,Si,Zr,Gd,B,C,密(XM),δ密(XM),族Gp,δ族Gp,I2(ev),δI2(ev),原径(Rm),δ原径(Rm),共径(Rc),δ共径(Rc,自能(W),δ自能(W),晶体(LP),δ晶体(LP),功函数,δ功函数,绝对电负性,δ绝对电负性,AW,δAW,AN,δAN,Tb,δTb,Eea(ev),δEea(ev),I1,δI1,XP,δXP,Hf,δHf,Cm,δCm,VEC,fs,fp,fd,δVEC,K,δK,Tm,δTm,Vm,B,熔化焓Sf,密度,混合焓Hmix,吉布斯自由能Gmix,oumiga的倒数,熵Smix,加工方式,球磨机H2压力（MPa）,球磨机Ar2压力（MPa）,球粉质量比,球磨机转速(圆盘转速)（rpm）,磨粉时间（h）,℃/min差示扫描量热法 (DSC) 和热重法 (TG) 加热速率,氩气MPa,烧结温度℃,烧结时间h,m/s熔体纺丝速率（铜辊线速度近似表示）,样品的加热速率,吸氢饱和比（Ra(t))t min%,脱氢比（R d ( t )）%,温度C?a?(t)（t的氢化能力）氢容量,C?d?(t)（t的氢化能力）氢解吸容量,吸氢速率,初始吸氢温度℃,氢吸收温度,氢吸收压力,氢吸收时间min,吸H量,储氢量,可逆储氢能力wt%,氢解吸效率,解吸动力学温度,解吸动力学H2压力(MPa),解吸动力学H2压力时间min,解吸H2含量,脱氢量,开始解吸温度℃,峰值解吸温度（从第70个挪动）℃,最终脱氢温度℃,完全脱氢时间,吸氢活化能E?ae(k)kJ/mol,氢解吸过程的活化能 (E de(a)),脱氢活化能E?de(k),焓变ΔH （形成焓）?(kJ/mol)（吸氢,熵变ΔS J/mol/K)（吸氢,焓变ΔH (kJ/mol)（分解焓）氢解吸,熵变ΔS J/mol/K)（氢解吸,吸收PCT平衡压力MPa,解吸PCT平衡压力MPa,活化温度℃,H2活化压力MPa,活化循环次数
MHS0735,LaMg 2?Cu,0.193614428,,0.253104761,,0.553280811,,,,,,,,,,,,,,,,,,,,,,,,1.6275,0.118059923,4.5,0.838870493,15.355495,0.213617475,0.158975,0.133846953,0.15525,0.193899828,3.855,0.129513482,142.4915,0.553157106,3.8675,0.118028251,3.77,0.129526107,62.7665,0.745452746,27.5,0.668784515,2324.5,0.435795563,0.23175,2.942985085,7.149,0.127038305,1.405,0.212363399,9.175,0.270880869,25.322,0.041349567,4.5,0.388888889,0,0.611111111,0.838870493,198.25,0.691418195,1099.305,0.168762108,0.017724434,64.5,0.008346182,4354158.429,-10.25,-9512.904592,0.001078646,8.644238489,感应熔化（铸态）,,,,,,,,,,,,,,,,,,200,3,,,2.86,,,,,,,,,,,,,9.1488,,-67.5,154,,,,,,,
MHS0736,LaMg 2?Cu,0.193614428,,0.253104761,,0.553280811,,,,,,,,,,,,,,,,,,,,,,,,1.6275,0.118059923,4.5,0.838870493,15.355495,0.213617475,0.158975,0.133846953,0.15525,0.193899828,3.855,0.129513482,142.4915,0.553157106,3.8675,0.118028251,3.77,0.129526107,62.7665,0.745452746,27.5,0.668784515,2324.5,0.435795563,0.23175,2.942985085,7.149,0.127038305,1.405,0.212363399,9.175,0.270880869,25.322,0.041349567,4.5,0.388888889,0,0.611111111,0.838870493,198.25,0.691418195,1099.305,0.168762108,0.017724434,64.5,0.008346182,4354158.429,-10.25,-9512.904592,0.001078646,8.644238489,感应熔化+ 0.1 MPa 氩气气氛中在 723  K 下退火 10小时,,,,,,,,,,,,,,,,,,200,3,,,3.33,,,,,,,,,,,,,,,,,,,,,,,
MHS0737,Mg-30(Ti0.9- Zr0.2 Mn1.5 Cr0.3),0.769230769,,,,,,,,,,,,,,,,0.119363395,,0.071618037,,,0.023872679,,,0.015915119,,,,1.657773535,0.027122987,2.446191034,0.533317039,15.02066511,0.026163852,0.157556079,0.047269524,0.141809302,0.031749388,3.703915735,0.035370657,202.1003914,0.241084986,3.727094075,0.050644578,3.734785027,0.01615112,27.81521919,0.357742941,13.49093192,0.312690429,1549.409935,0.358467924,-0.368487076,0.445780541,7.583009126,0.026842742,1.338642782,0.059894748,9.552528112,0.261742779,24.94762238,0.015689728,2.446191034,0.812376998,0,0.187623002,0.533317039,169.9609413,0.323992583,1023.432809,0.279387827,0.016484772,53.89211782,0.009333811,2082398.955,5.559445087,-4211.864877,0.001318209,4.120860974,,0.3,,30,450,20,,,,,,,,,,,,,100,3,33.33,2.11,,,,,,,,,,,,,16.857,,,,,,,,,,,
MHS0738,Mg-30(Ti0.9- Zr0.2 Mn1.5 Cr0.3),0.769230769,,,,,,,,,,,,,,,,0.119363395,,0.071618037,,,0.023872679,,,0.015915119,,,,1.657773535,0.027122987,2.446191034,0.533317039,15.02066511,0.026163852,0.157556079,0.047269524,0.141809302,0.031749388,3.703915735,0.035370657,202.1003914,0.241084986,3.727094075,0.050644578,3.734785027,0.01615112,27.81521919,0.357742941,13.49093192,0.312690429,1549.409935,0.358467924,-0.368487076,0.445780541,7.583009126,0.026842742,1.338642782,0.059894748,9.552528112,0.261742779,24.94762238,0.015689728,2.446191034,0.812376998,0,0.187623002,0.533317039,169.9609413,0.323992583,1023.432809,0.279387827,0.016484772,53.89211782,0.009333811,2082398.955,5.559445087,-4211.864877,0.001318209,4.120860974,,0.3,,30,450,20,,,,,,,,,,,,,200,3,33.33,3.52,,,,,,,,,,,,,,,,,,,,,,,,
MHS0739,Mg-30(Ti0.9- Zr0.2 Mn1.5 Cr0.3),0.769230769,,,,,,,,,,,,,,,,0.119363395,,0.071618037,,,0.023872679,,,0.015915119,,,,1.657773535,0.027122987,2.446191034,0.533317039,15.02066511,0.026163852,0.157556079,0.047269524,0.141809302,0.031749388,3.703915735,0.035370657,202.1003914,0.241084986,3.727094075,0.050644578,3.734785027,0.01615112,27.81521919,0.357742941,13.49093192,0.312690429,1549.409935,0.358467924,-0.368487076,0.445780541,7.583009126,0.026842742,1.338642782,0.059894748,9.552528112,0.261742779,24.94762238,0.015689728,2.446191034,0.812376998,0,0.187623002,0.533317039,169.9609413,0.323992583,1023.432809,0.279387827,0.016484772,53.89211782,0.009333811,2082398.955,5.559445087,-4211.864877,0.001318209,4.120860974,,0.3,,30,450,20,,,,,,,,,,,,,280,3,1,3.26,,,,,,,,,,,,,,,,,,,,,,,,
MHS0740,Mg20Ni8Cu2,0.448955239,0.433664347,0.117380414,,,,,,,,,,,,,,,,,,,,,,,,,,1.721999822,0.042894714,4.733323762,0.818115712,16.22144913,0.107723063,0.148480043,0.110787639,0.135866688,0.055135085,4.126664807,0.161897725,140.1685018,0.65157143,4.123331468,0.161361721,3.971999222,0.079178842,36.09126559,0.462881307,17.39998074,0.439094619,1947.264415,0.426364025,0.124464785,5.960469951,7.649800018,0.002718776,1.509332605,0.186777322,11.2599892,0.332340556,25.16066501,0.022194394,4.733323762,0.408451505,0,0.591548495,0.818115712,177.6001574,0.413758516,1166.790313,0.304269394,0.01420066,87.33316492,0.009650397,3124108.049,-3.09332713,-7795.797489,0.000396952,6.678752878,,,,,,,,,,,,,,,,,,,200,1.5,10,2.33,,,,200,0.0001,20,0.42,,,,,,,,,,,,,,,,,
MHS0741,Mg20Ni8Cu2,0.448955239,0.433664347,0.117380414,,,,,,,,,,,,,,,,,,,,,,,,,,1.721999822,0.042894714,4.733323762,0.818115712,16.22144913,0.107723063,0.148480043,0.110787639,0.135866688,0.055135085,4.126664807,0.161897725,140.1685018,0.65157143,4.123331468,0.161361721,3.971999222,0.079178842,36.09126559,0.462881307,17.39998074,0.439094619,1947.264415,0.426364025,0.124464785,5.960469951,7.649800018,0.002718776,1.509332605,0.186777322,11.2599892,0.332340556,25.16066501,0.022194394,4.733323762,0.408451505,0,0.591548495,0.818115712,177.6001574,0.413758516,1166.790313,0.304269394,0.01420066,87.33316492,0.009650397,3124108.049,-3.09332713,-7795.797489,0.000396952,6.678752878,,,,,,,,,,,15,,,,,,,,200,1.5,10,3.03,,,,200,0.0001,20,0.96,,,,,,,,,,,,,,,,,
MHS0742,Mg20Ni8Cu2,0.448955239,0.433664347,0.117380414,,,,,,,,,,,,,,,,,,,,,,,,,,1.721999822,0.042894714,4.733323762,0.818115712,16.22144913,0.107723063,0.148480043,0.110787639,0.135866688,0.055135085,4.126664807,0.161897725,140.1685018,0.65157143,4.123331468,0.161361721,3.971999222,0.079178842,36.09126559,0.462881307,17.39998074,0.439094619,1947.264415,0.426364025,0.124464785,5.960469951,7.649800018,0.002718776,1.509332605,0.186777322,11.2599892,0.332340556,25.16066501,0.022194394,4.733323762,0.408451505,0,0.591548495,0.818115712,177.6001574,0.413758516,1166.790313,0.304269394,0.01420066,87.33316492,0.009650397,3124108.049,-3.09332713,-7795.797489,0.000396952,6.678752878,,,,,,,,,,,20,,,,,,,,200,1.5,10,3.11,,,,200,0.0001,20,1.06,,,,,,,,,,,,,,,,,
MHS0743,Mg20Ni8Cu2,0.448955239,0.433664347,0.117380414,,,,,,,,,,,,,,,,,,,,,,,,,,1.721999822,0.042894714,4.733323762,0.818115712,16.22144913,0.107723063,0.148480043,0.110787639,0.135866688,0.055135085,4.126664807,0.161897725,140.1685018,0.65157143,4.123331468,0.161361721,3.971999222,0.079178842,36.09126559,0.462881307,17.39998074,0.439094619,1947.264415,0.426364025,0.124464785,5.960469951,7.649800018,0.002718776,1.509332605,0.186777322,11.2599892,0.332340556,25.16066501,0.022194394,4.733323762,0.408451505,0,0.591548495,0.818115712,177.6001574,0.413758516,1166.790313,0.304269394,0.01420066,87.33316492,0.009650397,3124108.049,-3.09332713,-7795.797489,0.000396952,6.678752878,,,,,,,,,,,25,,,,,,,,200,1.5,10,3.17,,,,200,0.0001,20,1.21,,,,,,,,,,,,,,,,,
MHS0744,Mg20Ni8Cu2,0.448955239,0.433664347,0.117380414,,,,,,,,,,,,,,,,,,,,,,,,,,1.721999822,0.042894714,4.733323762,0.818115712,16.22144913,0.107723063,0.148480043,0.110787639,0.135866688,0.055135085,4.126664807,0.161897725,140.1685018,0.65157143,4.123331468,0.161361721,3.971999222,0.079178842,36.09126559,0.462881307,17.39998074,0.439094619,1947.264415,0.426364025,0.124464785,5.960469951,7.649800018,0.002718776,1.509332605,0.186777322,11.2599892,0.332340556,25.16066501,0.022194394,4.733323762,0.408451505,0,0.591548495,0.818115712,177.6001574,0.413758516,1166.790313,0.304269394,0.01420066,87.33316492,0.009650397,3124108.049,-3.09332713,-7795.797489,0.000396952,6.678752878,,,,,,,,,,,30,,,,,,,,200,1.5,10,3.24,,,,200,0.0001,20,1.35,,,,,,,,,,,,,,,,,
MHS0745,Mg20Ni6Cu4,0.444966415,0.322358533,0.232675053,,,,,,,,,,,,,,,,,,,,,,,,,,1.723999869,0.044569297,4.799992912,0.827060536,16.36302621,0.120463984,0.148693366,0.108658651,0.136400017,0.050496032,4.096665231,0.153910379,140.2403764,0.650513464,4.089998555,0.15265014,3.977332757,0.081032449,36.41478297,0.471807438,17.46665231,0.442912684,1923.864946,0.415503835,0.128931928,5.803560484,7.655600021,0.003671052,1.50866612,0.186238113,10.9866582,0.312694696,25.05199861,0.021104304,4.799992912,0.388889425,0,0.611110575,0.827060536,198.2001461,0.444824915,1142.098535,0.286211684,0.014243348,84.66653673,0.009619711,3142982.387,-2.773329262,-8176.898147,0.000339281,7.157109979,,,,,,,,,,,,,,,,,,,200,1.5,10,1.54,,,,200,0.0001,20,0.65,,,,,,,,,,,,,,,,,
MHS0746,Mg20Ni6Cu4,0.444966415,0.322358533,0.232675053,,,,,,,,,,,,,,,,,,,,,,,,,,1.723999869,0.044569297,4.799992912,0.827060536,16.36302621,0.120463984,0.148693366,0.108658651,0.136400017,0.050496032,4.096665231,0.153910379,140.2403764,0.650513464,4.089998555,0.15265014,3.977332757,0.081032449,36.41478297,0.471807438,17.46665231,0.442912684,1923.864946,0.415503835,0.128931928,5.803560484,7.655600021,0.003671052,1.50866612,0.186238113,10.9866582,0.312694696,25.05199861,0.021104304,4.799992912,0.388889425,0,0.611110575,0.827060536,198.2001461,0.444824915,1142.098535,0.286211684,0.014243348,84.66653673,0.009619711,3142982.387,-2.773329262,-8176.898147,0.000339281,7.157109979,,,,,,,,,,,15,,,,,,,,200,1.5,10,2.56,,,,200,0.0001,20,1.25,,,,,,,,,,,,,,,,,
MHS0747,Mg20Ni6Cu4,0.444966415,0.322358533,0.232675053,,,,,,,,,,,,,,,,,,,,,,,,,,1.723999869,0.044569297,4.799992912,0.827060536,16.36302621,0.120463984,0.148693366,0.108658651,0.136400017,0.050496032,4.096665231,0.153910379,140.2403764,0.650513464,4.089998555,0.15265014,3.977332757,0.081032449,36.41478297,0.471807438,17.46665231,0.442912684,1923.864946,0.415503835,0.128931928,5.803560484,7.655600021,0.003671052,1.50866612,0.186238113,10.9866582,0.312694696,25.05199861,0.021104304,4.799992912,0.388889425,0,0.611110575,0.827060536,198.2001461,0.444824915,1142.098535,0.286211684,0.014243348,84.66653673,0.009619711,3142982.387,-2.773329262,-8176.898147,0.000339281,7.157109979,,,,,,,,,,,20,,,,,,,,200,1.5,10,2.63,,,,200,0.0001,20,1.45,,,,,,,,,,,,,,,,,
MHS0748,Mg20Ni6Cu4,0.444966415,0.322358533,0.232675053,,,,,,,,,,,,,,,,,,,,,,,,,,1.723999869,0.044569297,4.799992912,0.827060536,16.36302621,0.120463984,0.148693366,0.108658651,0.136400017,0.050496032,4.096665231,0.153910379,140.2403764,0.650513464,4.089998555,0.15265014,3.977332757,0.081032449,36.41478297,0.471807438,17.46665231,0.442912684,1923.864946,0.415503835,0.128931928,5.803560484,7.655600021,0.003671052,1.50866612,0.186238113,10.9866582,0.312694696,25.05199861,0.021104304,4.799992912,0.388889425,0,0.611110575,0.827060536,198.2001461,0.444824915,1142.098535,0.286211684,0.014243348,84.66653673,0.009619711,3142982.387,-2.773329262,-8176.898147,0.000339281,7.157109979,,,,,,,,,,,25,,,,,,,,200,1.5,10,2.71,,,,200,0.0001,20,1.56,,,,,,,,,,,,,,,,,
MHS0749,Mg20Ni6Cu4,0.444966415,0.322358533,0.232675053,,,,,,,,,,,,,,,,,,,,,,,,,,1.723999869,0.044569297,4.799992912,0.827060536,16.36302621,0.120463984,0.148693366,0.108658651,0.136400017,0.050496032,4.096665231,0.153910379,140.2403764,0.650513464,4.089998555,0.15265014,3.977332757,0.081032449,36.41478297,0.471807438,17.46665231,0.442912684,1923.864946,0.415503835,0.128931928,5.803560484,7.655600021,0.003671052,1.50866612,0.186238113,10.9866582,0.312694696,25.05199861,0.021104304,4.799992912,0.388889425,0,0.611110575,0.827060536,198.2001461,0.444824915,1142.098535,0.286211684,0.014243348,84.66653673,0.009619711,3142982.387,-2.773329262,-8176.898147,0.000339281,7.157109979,,,,,,,,,,,30,,,,,,,,200,1.5,10,2.72,,,,200,0.0001,20,1.68,,,,,,,,,,,,,,,,,
MHS0750,LaMg11.5Ni0.5,0.624229505,0.065540106,,,0.310230389,,,,,,,,,,,,,,,,,,,,,,,,1.648846109,0.060164299,2.384613388,0.648377639,14.85009721,0.084099324,0.160873086,0.064396436,0.145423083,0.12427787,3.697307312,0.080776923,192.9690093,0.204064572,3.704999621,0.078843922,3.724999823,0.058892316,34.44339364,0.896286267,16.07691995,0.759244516,1615.730358,0.436533064,-0.270769606,1.377939029,7.486615344,0.073632706,1.316922921,0.099559613,8.834613192,0.203790486,25.08757667,0.025020593,2.384613388,0.838710379,0,0.161289621,0.648377639,172.5769445,0.288757691,974.8805718,0.171200171,0.017651993,48.88458102,0.009062252,2398161.301,-2.769226333,-3496.662215,0.00079259,3.583918984,氢化燃烧合成（0.2MPa氢气气氛下合成）+机械球磨,,0.1,30,,20,,,,,,,,,,,,,100,3,10,2.12,,,,250,0.005,30,3.29,,,,,,,,,,,,,,,,,
MHS0751,LaMg11.5Ni0.5,0.624229505,0.065540106,,,0.310230389,,,,,,,,,,,,,,,,,,,,,,,,1.648846109,0.060164299,2.384613388,0.648377639,14.85009721,0.084099324,0.160873086,0.064396436,0.145423083,0.12427787,3.697307312,0.080776923,192.9690093,0.204064572,3.704999621,0.078843922,3.724999823,0.058892316,34.44339364,0.896286267,16.07691995,0.759244516,1615.730358,0.436533064,-0.270769606,1.377939029,7.486615344,0.073632706,1.316922921,0.099559613,8.834613192,0.203790486,25.08757667,0.025020593,2.384613388,0.838710379,0,0.161289621,0.648377639,172.5769445,0.288757691,974.8805718,0.171200171,0.017651993,48.88458102,0.009062252,2398161.301,-2.769226333,-3496.662215,0.00079259,3.583918984,氢化燃烧合成（0.2MPa氢气气氛下合成）+机械球磨,,0.1,30,,20,,,,,,,,,,,,,150,3,1.67,3.42,,,,220,0.005,30,1.26,,,,,,,,,,,,,,,,,
MHS0752,LaMg11.5Ni0.5,0.624229505,0.065540106,,,0.310230389,,,,,,,,,,,,,,,,,,,,,,,,1.648846109,0.060164299,2.384613388,0.648377639,14.85009721,0.084099324,0.160873086,0.064396436,0.145423083,0.12427787,3.697307312,0.080776923,192.9690093,0.204064572,3.704999621,0.078843922,3.724999823,0.058892316,34.44339364,0.896286267,16.07691995,0.759244516,1615.730358,0.436533064,-0.270769606,1.377939029,7.486615344,0.073632706,1.316922921,0.099559613,8.834613192,0.203790486,25.08757667,0.025020593,2.384613388,0.838710379,0,0.161289621,0.648377639,172.5769445,0.288757691,974.8805718,0.171200171,0.017651993,48.88458102,0.009062252,2398161.301,-2.769226333,-3496.662215,0.00079259,3.583918984,氢化燃烧合成（0.1MPa氩气气氛下合成）+机械球磨,,0.1,30,,20,,,,,,,,,,,,,150,3,1.67,0.06,,,,250,0.005,30,2.85,,,,,,,,,,,,,,,,,
MHS0753,LaMg11.5Ni0.5,0.624229505,0.065540106,,,0.310230389,,,,,,,,,,,,,,,,,,,,,,,,1.648846109,0.060164299,2.384613388,0.648377639,14.85009721,0.084099324,0.160873086,0.064396436,0.145423083,0.12427787,3.697307312,0.080776923,192.9690093,0.204064572,3.704999621,0.078843922,3.724999823,0.058892316,34.44339364,0.896286267,16.07691995,0.759244516,1615.730358,0.436533064,-0.270769606,1.377939029,7.486615344,0.073632706,1.316922921,0.099559613,8.834613192,0.203790486,25.08757667,0.025020593,2.384613388,0.838710379,0,0.161289621,0.648377639,172.5769445,0.288757691,974.8805718,0.171200171,0.017651993,48.88458102,0.009062252,2398161.301,-2.769226333,-3496.662215,0.00079259,3.583918984,氢化燃烧合成（0.1MPa氩气气氛下合成）+机械球磨,,0.1,30,,20,,,,,,,,,,,,,,,,,,,,220,0.005,30,0.17,,,,,,,,,,,,,,,,,
MHS0754,Mg- 50wt.%Ti0.9C0.1,0.666666667,,,,,,,,,,,,,,,,,,0.324291915,,,,,,,,,0.009041418,1.647389255,0.092518528,2.646021274,0.702859305,14.95376819,0.1011566,0.155623073,0.082549774,0.143282609,0.087096323,3.774130425,0.066590145,171.5891708,0.368908866,3.818705893,0.083008141,3.746123872,0.104816132,28.60672646,0.335921934,13.80885957,0.297562675,1843.747498,0.49845082,-0.264206328,1.265167344,7.565311943,0.084076815,1.381277681,0.141651012,12.97020062,1.228082693,24.55389236,0.096940935,2.43068085,0.822814727,0.017718527,0.159466746,0.338224823,156.3638256,0.423854058,1184.871522,0.481214966,0.016063392,57.33900634,0.010946504,2176154.217,4.195676171,-5817.269742,0.000720725,4.91316173,,,,20,300,10,,,,,,,,,,,,,360,,,,2.96,,,,,,,,,,,,,,,,,,,,,,,
MHS0755,Mg- 50wt.%Ti0.8C0.2,0.666666667,,,,,,,,,,,,,,,,,,0.313657265,,,,,,,,,0.019676068,1.67,0.120600782,2.919802529,0.874010207,15.19674966,0.137790928,0.153734966,0.114588079,0.141505891,0.114050646,3.802569392,0.082270574,169.212671,0.384349973,3.844880308,0.094127827,3.810706967,0.144907963,28.07407482,0.346951176,13.5636643,0.309357979,1884.528034,0.507714597,-0.220132615,1.995166231,7.661774613,0.111044174,1.409338673,0.188503126,15.52033575,1.456912514,24.15210591,0.142167878,2.459901265,0.813040763,0.037391847,0.14956739,0.342128228,156.7951287,0.413547397,1248.017355,0.564750587,0.015730749,56.40555136,0.012435994,2165101.196,-2.413791939,-6791.280802,0.000355552,5.439721638,,,,20,300,10,,,,,,,,,,,,,360,,,,2.95,,,,,,,,,,,,,,,,,,,,,,,
MHS0756,Mg- 50wt.%Ti0.7C0.3,0.666666667,,,,,,,,,,,,,,,,,,0.300967569,,,,,,,,,0.032365765,1.695902204,0.143425014,3.233438281,0.969459338,15.47510209,0.166530963,0.151572008,0.14272817,0.139470537,0.1384149,3.835148236,0.096031032,166.4902228,0.401625531,3.874864949,0.104586793,3.88469146,0.175984118,27.46388477,0.358748147,13.28277581,0.321944192,1931.245016,0.51587572,-0.169643067,3.12533413,7.772279411,0.132885865,1.441484521,0.225476683,18.44169554,1.524463072,23.69183117,0.181098986,2.493375312,0.802125532,0.05936234,0.138512127,0.345782963,157.2892168,0.401532814,1320.355363,0.626207045,0.015349684,55.33621279,0.013967221,2152058.319,-9.511522019,-7796.458978,0.00122147,5.897614895,,,,20,300,10,,,,,,,,,,,,,360,,,,2.76,,,,,,,,,,,,,,,,,,,,,,,
MHS0757,Mg- 50wt.%Ti0.6C0.4,0.666666667,,,,,,,,,,,,,,,,,,0.285563437,,,,,,,,,0.047769896,1.725870994,0.162865608,3.596314127,1.018442384,15.79715521,0.190528183,0.149069469,0.169545067,0.137115636,0.161796574,3.872841884,0.108537344,163.3403565,0.42113863,3.909557108,0.114523946,3.970291349,0.201756766,26.75789629,0.371265978,12.95778848,0.335301017,1985.296457,0.522577242,-0.111226774,5.518774642,7.900133209,0.15152454,1.478677193,0.256296202,21.82170212,1.514326191,23.15929436,0.218208439,2.532104709,0.789856752,0.084057299,0.126085949,0.349031343,157.8608756,0.387327221,1404.050273,0.670686394,0.014908793,54.09899052,0.015541966,2136435.087,-17.09214018,-8869.509016,0.001930788,6.304914466,,,,20,300,10,,,,,,,,,,,,,360,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,
MHS0758,Mg 95 Ni 5,0.887234672,0.112765328,,,,,,,,,,,,,,,,,,,,,,,,,,,1.677499951,0.019488312,2.39999741,0.726481713,15.19215549,0.044947391,0.158325011,0.04886797,0.140150006,0.026436337,3.734499518,0.086955956,195.0503128,0.216720404,3.734499518,0.086955956,3.78249979,0.037452423,26.02440887,0.287989444,12.79999482,0.272430459,1454.14941,0.273226683,-0.322000505,1.055877459,7.645700002,0.000171033,1.339999806,0.097587005,9.124997248,0.20301665,24.92904961,0.010499842,2.39999741,0.833334233,0,0.166665767,0.726481713,185.050032,0.116598108,963.3997394,0.182110434,0.016731994,51.7499563,0.009471663,1911557.626,-0.759995338,-1590.800984,0.000477972,1.650447809,机械研磨(HCS +?MM),,0.1,30,200,10,,,,,,,,,,,,,100,,1.67,4.9,,,,,,,,,177,,,,,116,,,,,,,,,,
MHS0759,Mg95Ni5Cu2,0.845923404,0.107514768,0.046561828,,,,,,,,,,,,,,,,,,,,,,,,,,1.680882306,0.023943845,2.568624968,0.816828778,15.29215776,0.063976976,0.157726482,0.055489238,0.139990201,0.02742074,3.753430906,0.092792558,191.45858,0.255709293,3.752450514,0.09212253,3.796176269,0.044880521,26.76012659,0.338667289,13.11764209,0.314007583,1481.224921,0.295371229,-0.291627936,1.369265598,7.64729412,0.001483693,1.350980205,0.111751234,9.202938505,0.208116336,24.9194604,0.010750444,2.568624968,0.770993109,0,0.229006891,0.816828778,189.2647387,0.193743629,971.1324922,0.187532292,0.016575323,53.48034989,0.009476501,1984236.535,-0.934251806,-2351.523341,0.000397454,2.420461789,HCS+MM之前，无MM预处理,,0.1,30,200,10,,,,,,,,,,,,,100,3,1.67,0.95,,,,,,,,,,,,,,98,,,,,,,,,,
MHS0760,Mg95Ni5Cu2,0.845923404,0.107514768,0.046561828,,,,,,,,,,,,,,,,,,,,,,,,,,1.680882306,0.023943845,2.568624968,0.816828778,15.29215776,0.063976976,0.157726482,0.055489238,0.139990201,0.02742074,3.753430906,0.092792558,191.45858,0.255709293,3.752450514,0.09212253,3.796176269,0.044880521,26.76012659,0.338667289,13.11764209,0.314007583,1481.224921,0.295371229,-0.291627936,1.369265598,7.64729412,0.001483693,1.350980205,0.111751234,9.202938505,0.208116336,24.9194604,0.010750444,2.568624968,0.770993109,0,0.229006891,0.816828778,189.2647387,0.193743629,971.1324922,0.187532292,0.016575323,53.48034989,0.009476501,1984236.535,-0.934251806,-2351.523341,0.000397454,2.420461789,HCS+MM之前，MM预处理,,0.1,30,200,10,,,,,,,,,,,,,100,3,1.67,4.16,4.16,,,,,,,,147,,,,,,,,,,,,,,,
MHS0761,71.5%Mg–23.5%Ni–5%Fe,0.715,0.235,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,1.687761804,0.028490983,3.089922251,0.869504621,15.43111982,0.065559784,0.155018875,0.080320372,0.138781753,0.040061275,3.859671527,0.128171306,177.0782407,0.382898542,3.855758007,0.126821196,3.833925184,0.055181292,29.14006964,0.406838963,14.23202477,0.384851769,1621.899924,0.391184757,-0.203301872,2.476622467,7.652005128,0.005374568,1.393570478,0.147187982,9.824777472,0.28504973,25.01515071,0.015395654,3.089922251,0.647265477,0,0.352734523,0.869504621,175.5794899,0.201464251,1040.239547,0.276067207,0.015886723,64.01207864,0.009444726,2251697.795,-0.014299502,-4132.610029,3.46E-06,3.972734686,反应机械研磨,,,45,250,4,,,,,,,,,,,,,320,1.2,5,2.47 （0.494 /min氢化率）,,,,320,0.1,5,1.65（放氢速率0.330 /min）,,,,,,,,,,,,,,,,,
MHS0762,71.5%Mg–23.5%Ni–5%Fe,0.715,0.235,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,1.687761804,0.028490983,3.089922251,0.869504621,15.43111982,0.065559784,0.155018875,0.080320372,0.138781753,0.040061275,3.859671527,0.128171306,177.0782407,0.382898542,3.855758007,0.126821196,3.833925184,0.055181292,29.14006964,0.406838963,14.23202477,0.384851769,1621.899924,0.391184757,-0.203301872,2.476622467,7.652005128,0.005374568,1.393570478,0.147187982,9.824777472,0.28504973,25.01515071,0.015395654,3.089922251,0.647265477,0,0.352734523,0.869504621,175.5794899,0.201464251,1040.239547,0.276067207,0.015886723,64.01207864,0.009444726,2251697.795,-0.014299502,-4132.610029,3.46E-06,3.972734686,反应机械研磨,,,45,250,4,,,,,,,,,,,,,320,1.2,60,3.32,,,,320,0.1,20,2.42,,,,,,,,,,,,,,,,,
MHS0763,Mg2Ni,0.453016225,0.546983775,,,,,,,,,,,,,,,,,,,,,,,,,,,1.719999773,0.041110818,4.666654551,0.808123216,16.07987192,0.091852098,0.14826672,0.112869843,0.135333359,0.05921576,4.15666441,0.168979708,140.0966271,0.652629274,4.15666441,0.168979708,3.966665682,0.077246891,35.76774792,0.453224756,17.3333091,0.435142749,1970.663906,0.436081192,0.119997637,6.128372465,7.644000009,0.000370019,1.509999091,0.187312955,11.53332046,0.3474224,25.26933151,0.022404874,4.666654551,0.428572541,0,0.571427459,0.808123216,157.0001499,0.297254458,1191.482114,0.318494255,0.014157973,89.99979555,0.00967981,3105123.722,-3.555547478,-6308.843232,0.000563899,5.291970068,化学合成法,,,,400（搅拌速度）,3.5（搅拌时间）,,,,,,,,,,,,,250（搅拌温度20）,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,
